titleId,title,writers,weekday,age_rating,brief_text,interest_count,total_episodes,status,hashtags
816809,별을 품은 소드마스터,홍대의 (글) _wig53 / 주노 (그림) _hpnn1 / Q10 (원작) 371301,수요웹툰,15세 이용가,"기사를 동경하는 슬럼가의 부랑아 블라드.검은 벼락을 맞는 사고 이후부터 들리기 시작한 누군가의 목소리와,어느 날 갑자기 등장한 푸른 달빛의 기사가 블라드의 세계를 산산조각내면서뒷골목 소년의 삶이 송두리째 변하기 시작하는데...높디높은 밤하늘에 있지 않더라도,아무도 보지 못하는 곳에 떨어져 있더라도스스로가 빛나기를 원한다면, 그렇다면 그것은별일 것이다.","243,118",총 82화,연재 중,#판타지 #중세판타지액션 #시리어스 #서양 #소년물 #용사 #액션 #성장물
821321,1등급 싸움과외,김태경 (글/그림) TKkim,수요웹툰,15세 이용가,"찐따, 1등급 싸움 과외를 받다! 일진에게 괴롭힘 당하며 우울한 나날을 보내던 고등학생 김재혁. 공부는 잘하지만, 차라리 싸움을 더 잘하고 싶다.그러던 그에게 운명적으로 '싸움 과외 선생님'이 생기게 되는데!","233,106",총 59화,연재 중,#액션 #러브코미디 #학원액션 #성장물 #환골탈태 #격투기 #학원물 #청춘로맨스
834502,천마는 조용히 살고싶다,기제마 (글) _n1mmeq / 슬우 (그림) _x1mmep / 김강현 (원작) 385218,수요웹툰,15세 이용가,"'다음 생에는 반대로 살아보고 싶구나...'오직 공포와 경외만이 전부였던 천마는죽음의 순간 '증혼마공'을 제대로 익힐 수 있는 실마리를 얻는다. '증혼마공'은 타인의 혼백을 탐하기만 하는 게 아니었다. 그렇게 천마는 언제 죽을지 모르는 공자 벽태산의 몸으로 깨어나는데... 살기 위해선 기루에 가야 한다!'야왕'이 된 천마, 그의 야심찬 생존기가 펼쳐진다.","69,660",총 23화,연재 중,#무협/사극 #동양 #환생 #무협/사극 #고인물 #동양풍판타지 #빙의 #소설원작
835801,달마건,양영순 (글/그림) 29,수요웹툰,15세 이용가,"마륜 시대, 태원국 십승지 중 하나인 무원은 어느 날 승지를 지키던 ‘대갈마륜’을 강탈당해 위기에 처한다.이를 되찾기 위해 무원 사군자는 회합을 열어 각 가문의 장자들로 구성된 회수팀을 꾸리는데, 그때 남무원 얼자인 유동이가 가문을 대표해 참여하게 된다.과연 유동이는 무사히 대갈마륜을 되찾을 수 있을까?","8,663",총 14화,연재 중,#판타지 #판타지개그 #판타지 #드라마 #성장물 #세계관
806888,왕따가 격투기를 너무 잘함,김꿀빨 (글/그림) 357917 / 박만사 (글) ptjcomics / 아몬드빵 (원작) 363500,수요웹툰,15세 이용가,종합격투기 선수 차무결은 장회장의 꼬임에 넘어가 무체급 격투기를 하던중 식물인간이 된다. 이후 장회장의 이미지 쇄신용으로이용당하는 차무결. 결국 죽게되는 그는 동명의 고등학생 차무결의 몸에 빙의된다.내구도 s급의 단단한 몸. 격투기 능력을 업그레이드 시켜 줄 수 있는 상태창 능력. 이번엔 다르다.이루지 못한 최강자의 꿈과 함께 장회장에게 복수하기 위한 싸움이 시작된다.,"161,151",총 112화,연재 중,#액션 #사이다 #현대판타지 #현대 #상태창 #스포츠 #인생역전 #참교육
824230,내 여자친구는,박씨 (글/그림) parkci,수요웹툰,15세 이용가,여자친구가 사람을 잡아먹는 것을 목격한 주인공.그럴 리가 없어. 현실 부정을 하는 사이에 친한 형이 여자친구에게 죽었다.살인자 여자친구로부터 도망치던 주인공은 죽은 줄 알았던 형과 마주치는데.내 여자친구가 사람을 죽인 증거와 죽이지 않은 증거가 공존한다.무엇이 진짜일까?,"205,229",총 47화,연재 중,#스릴러 #고자극스릴러 #자극적인 #시리어스 #미스터리 #범죄 #최강자전
821793,마음의소리(였던 것),조석 (글/그림) morningevening,수요웹툰,전체연령가,"""그리다 만화가 남아서 조금 더 넣었습니다""마음의소리가 될 뻔한(?) 더 짧고, 더 날것의 에피소드들 대방출 (어? 이게 되네..?)","81,356",총 67화,연재 중,#개그 #열혈병맛개그 #공감 #병맛 #가벼운 #개그 #요즘핫한추천작 #지금추천작
824888,이기적 연애론,교교박 (글/그림) gyogyo,수요웹툰,12세 이용가,"""넌 어떨까? 내가 다른 남자와 행복하게 있는 걸 보면."" 평범한 30대인 '유민'과 '현도'. 모종의 이유로 각자의 연인에게 헤어짐을 고했지만, 사실은 누구보다 미련이 넘치는 두 사람. 전 연인이 자신을 붙잡아 줬으면 하는 이기적인 마음이 통한 두 사람은 '계획'을 세운다. 그건 바로, 가짜 데이트를 하며 서로의 전 연인을 자극해 보는 것! 이기적이고 어리석은 이들의 계획은 성공할 수 있을까?","296,256",총 45화,연재 중,#로맨스 #리얼로맨스 #감성적인 #청춘 #무심남 #계약연애 #전남친 #청춘로맨스
808018,흔한 빙의물인 줄 알았다,DOYOSAY (글) 364736 / 아진 (그림) 364737 / 레몬개구리 (원작) 351209,수요웹툰,전체연령가,"그럼 그렇지, 내 팔자에 무슨 주인공이야. 남편 손에 죽을 팔자의 악녀였지만, 난 이 클리셰를 안다!억울하게 죽은 대가로는 꽤 괜찮다고 생각했다.원작의 흐름에서 벗어나지 못한다는 걸 깨닫기 전까지는.결국 원작대로 죽을 거라면, 될 대로 되라지. ""리겔호프의 꽃뱀답게 나를 만족시켜 보십시오. 또 모르잖습니까. 몸정이라도 생길지.""......왜 원작이 달라지기 시작하는 거지?","293,136",총 100화,연재 중,#로맨스 #서양 #결혼생활 #악역이주인공 #왕족/귀족 #공식미남 #무심남
750184,나쁜사람,둠스 (글/그림) dooms,수요웹툰,12세 이용가,착한 남자가 좋다는 그녀의 이상형이 되기 위해 10년 동안 노력했다. 그런데! 갑자기 나쁜 남자가 좋다는 그녀...오늘부터 난... 나쁜 남자로 다시 태어난다.,"415,573",총 244화,연재 중,#액션 #사이다 #학원액션 #참교육 #가벼운 #개그 #격투기 #학원로맨스
807019,베이비 폭군,정난 (글) 380003 / 아원 (그림) _6luo3 / 이흰 (원작) 363548,수요웹툰,전체연령가,"가질 수 없었던 화목한 가정, 다정한 부모님.비참한 결말 끝에 눈을 떠 보니, 환생했다.그것도 제국의 공주로!그런데 이 나라 좀 이상하다!오빠 같은 아빠, 꼬리 하나 달렸을 거 같은 진짜 오빠가시도 때도 없이 찾아와서 귀찮게 한다!하지만 가족의 사랑 따위 필요 없어!이번 생엔 조용히 지내다가 떠날 거야!그랬는데! 분명 내 목표는 그랬는데!황궁의 숲을 주질 않나, 성을 하사하질 않나,이젠 심지어 한 살인 나에게 나라를 주겠다고?!이 나라는 미쳤다!!“안 돼! 이대로 나의 조용한 생활을 포기할 순 없어!”","312,497",총 103화,연재 중,#로맨스 #성장로판 #서양 #환생 #왕족/귀족 #가벼운 #개그 #성장물 #러블리
818888,어느 마법사의 식당,차씨 (글) _dbp36 / 스튜디오 이너스 (그림) 363795 / 배드보이즈 (원작) 373251,수요웹툰,15세 이용가,"요리사를 꿈꾸던 내가 사고로 이세계에 떨어졌다. 몬스터와 마법이 넘쳐나는 판타지 세계이지만 여기라고 식당을 못할 건 없잖아?그러나 전쟁으로 인해 이세계에 들어오자마자 군대에 끌려가게 되고, 15년간의 고생 끝에 드디어 나만의 식당을 열게 되는데...","152,622",총 73화,연재 중,#판타지 #마법 #요즘핫한추천작 #힐링 #차원이동 #게임판타지 #힘숨찐 #이세계
828170,흑사,안경알 (글/그림) _d1fxlw,수요웹툰,15세 이용가,마교와의 마지막 전투에서 무림맹에게 배신당해 모든 전우를 잃은 흑사대장 정화… 악착같이 살아남은 그녀는 맹세한다. 전우들을 죽음으로 몰아넣은 마교와 무림맹 모두 없애버리겠다고. ”하늘이시여! 정녕 대의가 살아있다면… 죽어간 전우들의 한을 씻어낼 기회를 주소서!“,"93,390",총 38화,연재 중,#무협/사극 #정통무협 #시리어스 #동양 #시대물 #액션 #복수극 #먼치킨
808455,중간에서 만나,조흰 (글) white / 윤김 (그림) YK,수요웹툰,15세 이용가,"""내가 재밌게 해줄 수 있는데.""서른 살, 노잼 인생을 살고 있는 여름 앞에어느 날 나타난 미스테리 연하남!앞뒤 가리지 않고 직진하는 모습이 그저 귀엽다가도, 어딘가 세하고 어딘가 집착적인데? 대체 너 나한테 원하는 게 뭐니?!두근두근 쌍방사기 로맨스 코미디!","403,756",총 81화,연재 중,#로맨스 #리얼로맨스 #미친작화 #햇살캐 #폭스남 #로맨스코미디 #청춘로맨스
829211,건곤불이기,박만사 (글) ptjcomics / 노경찬 (글) 381472 / 형1978 (그림) 381473 / 임준욱 (원작) 381474,수요웹툰,15세 이용가,건곤불이기乾坤不異記[하늘과 땅의 이야기는 다르지 않다.]신검神劍과 마도魔刀강호를 호령하는 두 고수.그중 마도魔刀의 무가 평범한 아이였던 '반통미'에게 이어진다.그저 바보처럼 성실하고 근면하기만한 아버지에게 불만을 가졌던 '반통미'.하지만 통미는 아버지가 얼마나 대단한 삶을 사는지 깨닫게 되고. 그 순간 마도는 빛을 발한다.,"44,130",총 36화,연재 중,#무협/사극 #정통무협 #시리어스 #동양 #모험 #액션 #성장물 #소설원작
814421,강철을 먹는 플레이어,감독9 (글/그림) _fbqyw / 지점장 (원작) 349744,수요웹툰,15세 이용가,"강철대제 이현욱, 인류의 마지막 구원자인 그가 죽었다. 미래를 바꾸기 위해 그가 회귀한 곳은… 군대?!!왜 하필 여기냐고!” 복수를 위해 특급 성장하는 이현욱 상병의 강철 먹방이 시작된다!","109,856",총 70화,연재 중,#액션 #현대판타지 #상태창 #크리처 #고인물 #밀리터리 #게임판타지 #회귀
642598,조선왕조실톡,무적핑크 (글/그림) superpink,"수, 일 연재",전체연령가,"어느 날 메신저로 찾아온, 조선 시대 그분들의 시시콜콜한 이야기.","459,149",총 407화,연재 중,#개그
835762,신수 유치원,여눅 (글) 386285 / 밈바 (그림) 386286 / 글맛 (원작) 373396,수요웹툰,전체연령가,"하루하루 근근이 살아가던 소시민, 서민우.어릴 때 자신을 버리고 떠난 어머니의 유산을 물려받게 되는데,그 유산은 바로.“신수 유치원?”호랑이, 토끼, 고양이, 뱀, 거북이, 양까지 다양한 신수 아이들이 다니는 유치원이라니.그리고 그의 눈앞에 나타난.【시스템을 계승합니다.】【▶새로운 신수 유치원장이 될 수 있습니다.】‘시스템!?’시스템과 함께 알게 된 세상의 비밀.요괴들과의 전쟁을 앞두고 있다는 것.전쟁에서 승리하려면 강해지는 방법밖엔 없다!강해지기 위해선 신수 꼬맹이들이랑 위험한 탑을 올라가야 한다.‘나는 평범한 인간이라고!’하지만 모두가 그를요괴를 무찌르는 '정의의 용사'로 생각하는데...신수 아이들과 함께하는 서민우 원장의 탑 등반 육아 이야기가 시작된다.","61,905",총 14화,연재 중,#판타지 #무해한 #힐링 #동물 #소설원작
836382,첩자의 마교생활,대은호 (글/원작) 348292 / DALGON (그림) 386822,수요웹툰,15세 이용가,"마교에 잠입한 무림맹의 첩자, 장이서.그에게 처음이자 마지막 임무가 하달됐다.그것은… 망나니로 유명한 칠공자 마오를 소교주로 만들라는 것!천재적인 무재를 지녔지만 체질의 한계를 지닌 장이서와 재능은 출중하지만 어딘가 나사 빠진 마오의 만남에서 시작되는 사건들…!장이서와 마오는 마교의 천하에서 일인지하 만인지상(一人之下 萬人之上)의 자리에 오를 수 있을 것인가.","16,507",총 13화,연재 중,#무협/사극 #액션 #무협/사극 #먼치킨 #소설원작
750826,빌드업,911 (글/그림) 336051,수요웹툰,12세 이용가,축구덕후지만 볼보이만 5년째?! 빵셔틀 강마루의 열혈청춘 축구드라마 지상최대공모전,"312,786",총 177화,연재 중,#스포츠 #2019 지상최대공모전 #축구 #소년왕도물 #스포츠성장
808272,악의 등교,점조 (글) _mhzql / 시원 (그림) _2bp5p / 산천 (원작) 347082,수요웹툰,15세 이용가,"성적 우수, 용모 단정, 싸움 실력 평균 이상 그리고 약간의 정의로움. 1등급 모범생 김현성은 졸업을 앞둔 어느 날 옥상에서 떠밀려 식물인간이 되고 만다. 청각과 의식만 살아 있는 상태로 죽지도 못하고 지옥 같은 나날을 보낸 지 10년, 그는 불현듯 괴롭힘이 시작된 그날로 돌아온다.","166,460",총 86화,연재 중,#액션 #학원물 #소설원작
833681,명품관의 진상,소리쳐 (글/그림) soricher,수요웹툰,12세 이용가,"두근두근! 오늘은 어떤 진상 고객이 찾아올까?국내 최고의 백화점에 입점한 명품 브랜드 ‘빗사’의 매니저 ‘오진상’은일자리를 잃지 않기 위해 백화점의 목표 매출을 반드시 달성해야 하지만,상식을 뛰어넘는 진상 고객들이 나타나 그의 한계를 시험한다.과연 그는 끝까지 이성을 잃지 않고 고객을 응대해서 살아남을 수 있을까?실제 사연 기반 오피스 드라마! 연재직행열차","37,262",총 26화,연재 중,#드라마 #2024 연재직행열차 #드라마 #직업드라마 #하이퍼리얼리즘 #성장드라마
829418,엔드리스 서머,솔방울 (글) solbangul23 / 해유 (그림) rydurwave / 달로 (원작) 351563,수요웹툰,15세 이용가,"“내가 너한테 이러면 안 되는데...”우연히 재회한 오빠의 절친, 류진한.반가움도 잠시 남친의 바람 현장을 진한과 같이 목격하게 된 지하연.그 후로도 이상하게 진한과 마주칠 때마다 못 볼 꼴을 보이는 하연이지만,그는 어느 순간부터 친구 동생이 아닌 여자로서 그녀가 신경 쓰인다.","121,026",총 35화,연재 중,#로맨스 #리얼로맨스 #감성적인 #설렘폭발 #현대 #능력남 #사연녀 #다정남
829830,대장전,신형욱 (글) shinhyungwuk / 이광수 (그림) 72,수요웹툰,15세 이용가,"집에서 버림받아 가출팸의 리더로 살고 있던 ‘임다준’. 어느 날 우연히 집에 데려온 ‘연우’가 인천에서 흉기 난동을 벌인다. 복수를 위해 재벌 회장을 죽이려 했던 ‘연우’의 앞을 막아선 건 우등생을 꿈꾸는 최강 소년 ’윤가민‘. 한편, 교권 보호국의 ‘나화진’은 이를 흥미롭게 지켜보는데…  블루스트링 유니버스 최초의 크로스오버! [참교육][스터디그룹][죽지 않으려면]의 주역들의 대격돌! 이것은 그들의 이야기에서는 다루지 않은, 치열했던 한 싸움에 대한 기록이다.","129,148",총 34화,연재 중,#액션 #학원액션 #열혈 #자극적인 #세계관 #블루스트링 #먼치킨 #느와르
836685,연기깡패,예도 (글/그림) 387067,수요웹툰,15세 이용가,한물 간 조폭 전문 배우 '태성'은 우연한 계기로(?) 진짜 조폭 '문길'과 처지가 바뀌게 된다. 무서운 형님들이 가득한 이 현장은 대본 없음. 컷 없음. NG 없음! 이곳에선 실수 한 번이 목숨값이다. 태성은 진짜 조폭들 사이에서 살아남을 수 있을까? 지상최대공모전,"23,081",총 9화,연재 중,#드라마 #2023 지상최대공모전 #개그
834566,남제,윤영일 (글/그림) _gi8p7 / MAJOR (글) major,수요웹툰,15세 이용가,"'학연, 지연, 혈연.. 모든 건 전부 겉치레!'과거 정부의 범죄와의 전쟁은 실패로 돌아가고..세상은 주먹들의 아비규환이 된다. 이 지옥을 통일한 태진 회장 '진영의'는모든 것을 물려줄 후계자를 찾기 위해 남자들의 축제, '남제'를 개최한다.우리의 백수 건달 '강대오'는 과연 피라미드의 정점에 설 수 있을까?!","31,154",총 20화,연재 중,#액션
827614,"시바, 만만치 않다",상금 (글/그림) _mbp2e,수요웹툰,전체연령가,"집, 돈, 시간, 강아지를 키우기 최적의 조건이 된 상금.그렇게 행복한 미래를 꿈꾸며 보호소에서 데려온 나의 첫 강아지는생각지 못한 문제가 가득한 시바견!줄당기기, 물기, 짖기, 똥 먹기, 대체 얘는 왜 이러는 걸까?문제 가득한 시바견 상동이와 행복하게 살기 위한 여정! 연재직행열차","45,017",총 41화,연재 중,#일상 #2024 연재직행열차 #일상개그힐링 #공감 #감성 #가벼운 #무해한
602916,칼부림,고일권 (글/그림) kalburim13,수요웹툰,12세 이용가,뜻을 품고 한을 품은 팔도의 자제들아 서슬퍼런 칼날 내보이라!이괄의 난을 배경으로 펼쳐지는 함이의 복수와 성장,"76,220",총 450화,연재 중,#무협/사극 #시리어스 #과거 #동양 #시대물 #전쟁 #정치 #액션 #성장물
814048,마님이네 미국 시골집 이야기,마님 (글/그림) Manim,"수, 토 연재",전체연령가,"마님♡올리버쌤♡체리 가족이 찾아왔습니다!미국 남자 올리버와 토종 한국인 마님, 그리고 사랑스러운 딸 체리와 다섯 마리 반려 동물까지.하루종일 육아하고 털 청소하느라 바쁘지만, 그래도 하하 호호 행복한 미국 시골집 이야기.","48,136",총 165화,연재 중,#일상 #공감 #결혼생활 #가족 #연애/결혼공감 #가벼운 #러블리 #힐링
730425,판타지 여동생!,유누 (글/그림) _1l1kd,수요웹툰,전체연령가,게임 초보 여동생의 RPG 도전기.트롤 취급은 노노! 제가 사실 엄청난 히든 직업을 갖고 있거든요?,"127,614",총 292화,연재 중,#판타지 #액션판타지 #마법 #크리처 #가족 #가벼운 #던전물 #개그
835753,결혼은 당신 형과,서각 (글) jotaiton / 정다혜 (그림) dahyejeong / 하윤미 (원작) 386279,수요웹툰,15세 이용가,"미모의 아나운서, 재벌 3세... 모두가 부러워하는 인생을 살던 여진은 사실, 불행한 결혼 생활을 하고 있었다.절친한 후배와 바람이 난 남편은 그녀의 부모님 회사를 빼앗은 것도 모자라 살해까지 했던 것.이대로 끝인 줄 알았는데, 눈을 뜨니 결혼식 날로 돌아왔다.자신을 지옥에 밀어넣은 남편과 내연녀가 태연히 사랑을 속삭이는 걸 보며, 여진은 생각했다.복수를 위해선 뭐든 하겠다고. 그게 남편 형과의 결혼일지라도.","47,469",총 12화,연재 중,#로맨스 #현대 #재벌녀 #로맨스 #드라마 #재벌 #타임슬립 #계약연애
780253,두 번 사는 프로듀서,여로운 (글/그림) _fboz8 / 왕십리글쟁이 (원작) 349900,수요웹툰,12세 이용가,"“어, 미안. 근데 먼저 한 사람이 임자 아니야?방송계가 원래 그런 거잖아.”꿈을 가지고 패기 있게 방송국에 입사했지만,쓰레기 같은 선배를 만나 10년 동안 모든 걸 빼앗기기만 한 준수.뼈저리게 후회하고 이를 갈았지만, 바로잡을 수가 없었다.절망에 잠겨 모든 걸 포기하려던 그때,내 인생에 두 번째 기회가 찾아왔다.기억도, 그간의 노하우도 모두 그대로인 채로 입사날로 회귀한 준수.두 번째 삶에서는 과거의 절망을 반복하지 않고, 꿈을 이룰 수 있을까?","78,337",총 185화,연재 중,#판타지 #사이다 #인생역전 #직업드라마 #회귀 #인플루언서 #연예계 #복수극
833611,소방관,WAN.Z (글) 348482 / 문동주 (그림) 384866,수요웹툰,전체연령가,"무얼 하고 살지 고민하던 평범한 대학생 철웅은운명 같은 계기로 사람의 목숨을 구하면서 소방관의 길로 들어서게 된다.하지만 2000년대 초, 대한민국 소방관의 처우는 철웅의 상상과는 매우 달랐다.신임 소방관으로서 온 힘을 다하는 철웅,어느 날 대한민국 소방 역사의 전환점이 될 사건을 맞이하게 되는데… 스튜디오 원작웹툰","65,253",총 24화,연재 중,#드라마 #레드아이스 스튜디오 #현대 #생존 #드라마&영화 원작웹툰 #직업드라마
805737,황후를 훔친 이는 누구인가,핀쿠 (글) maki0814 / 뮬리 (그림) _8nu9d / Lee jihye (원작) 360997,수요웹툰,15세 이용가,"흩날리는 매서운 눈발.그 속에 덩그러니 남겨진 로젤린은 기꺼이 죽음을 받아들이기로 했다.살아 있을 이유가 없었다.가족도, 친구도, 욕망도 남아 있지 않았으니….고통스러운 추위 속에서 이렇게 얼어 죽는 것도 나쁘지 않겠구나 싶던 그 때,적국의 대장군, 타몬 크라시스가 버려진 그녀를 훔쳐 달아났다.","174,753",총 93화,연재 중,#로맨스 #치명적인 #서양 #이능력 #왕족/귀족 #집착남 #공식미녀 #능력녀
832667,내 분신이 거물이 되어간다,LICO (글) 322253 / 한사 (그림) 383628 / 실험샘플 (원작) 383629,수요웹툰,15세 이용가,"이능력자의 무차별 테러로 가족을 잃은 청년 ‘한성현’사고 후유증으로 은둔 생활을 전전하던 어느날본인 대신 분신을 움직이는 능력을 각성해버린다! ""뭣! 위험천만한 이세계는 분신을 보내서 사냥하고난 방구석에서 맘편히 능력만 강화시킬 수 있다고?!""차원, 종족, 직업을 넘나들며 거물로 급성장하는 분신들.한성현은 능력을 악용하는 이능력자들을 처단하기 시작한다!","47,412",총 30화,연재 중,#판타지 #액션판타지 #게임 #이능력 #배틀 #소년물 #액션 #판타지
832095,귀령,가나라 (글) 378277 / 소희 (그림) _br7yc / 월하야담 (원작) 383149,수요웹툰,15세 이용가,"배꽃향기 가득한 지리산 자락의 작은 암자 세암당.남도 만신의 후예이자 천궁 선녀의 환생 하연은 금강저를 통해 영의 세계에 개입할 수 있는 청년, 건우를 만나 세상의 슬픔과 한을 풀고 악귀를 퇴치해 나간다.","62,509",총 34화,연재 중,#드라마 #공포 #오컬트 #동양풍판타지 #소설원작
747271,나노마신,현절무 (글) 334605 / 금강불괴 (그림) 334606 / 한중월야 (원작) 347598,목요웹툰,15세 이용가,"갖은 멸시와 목숨의 위협을 받던 마교의 사생아 천여운, 미래에서 나타난 후손이 천여운의 몸에 나노 머신을 주입한 후 그의 인생이 송두리째 바뀐다.마교를 넘어 무림 최고의 자리에 오르기 위한 천여운의 거침없는 이야기가 시작된다! 스튜디오","665,101",총 249화,연재 중,#무협/사극 #레드아이스 스튜디오 #사이다 #게임 #상태창 #참교육 #sf #판무
812354,육아일기,자까 (글/그림) _kbz9r,"목, 일 연재",전체연령가,이젠 갠플이 아니라 팀플이다! 조별 과제와 차원이 다른 인생을 건 팀플이 시작된다. 1인가구에서 2인가구로 2인가구에서 3인 가구로 인생 난이도가 급격히 상승한 자까 작가의 일상 이야기,"482,884",총 134화,휴재,#일상 #공감 #결혼생활 #연애/결혼공감 #가벼운 #힐링 #친구>연인
800770,재벌집 막내아들,JP (글) _21cqqm / 김병관 (그림) 94460 / 산경(山景) (원작) 358553,목요웹툰,12세 이용가,"[화제의 드라마 원작 웹툰!] 13년 동안의 수고를 배신으로 돌려받다니! 머슴처럼 살다 버려진 순양그룹의 실장, 윤현우. 모든 게 끝났다 싶었을 즘, 순양그룹 진 회장의 손주 진도준으로 깨어난다! 하지만 상속권과는 거리가 먼 재벌집 막내아들 진도준. 과연 그는 가족 정치극에서 최후의 승자가 될 수 있을 것인가! 순양그룹을 집어삼키기 위한 윤현우의 통쾌한 복수극이 시작된다! 원작웹툰","316,912",총 141화,연재 중,#드라마 #고자극드라마 #오피스 #정치 #재벌 #타임슬립 #드라마&영화 원작웹툰
835206,"송이연 50살, 이혼 한 달 차",인유유 (글/그림) _l2ebjf,목요웹툰,15세 이용가,"50살에 이혼녀가 된 '송이연'할 줄 아는 것도 하고 싶은 것도 없던 송이연은 중년 연애 시장에 발을 들인다.다시 만난 첫사랑, 처음 얻는 쾌락과 관심, 잃어버렸던 청춘, 잇따른 배신, 모두가 말린 재혼엄마로 남을 것인가 여자로 남을 것인가.'행복해지고 싶어'인생 처음 그녀는 태풍 속으로 뛰어든다. 연재직행열차","48,952",총 17화,연재 중,#드라마 #2024 연재직행열차 #자극적인 #중년 #감성 #연애/결혼공감 #감성드라마
836052,마흔 즈음에,서쿤스 (글/그림) sukoonce,목요웹툰,15세 이용가,"어느 덧 마흔살이 된 현성민은 주변을 돌아보니 혼자가 되었다는 현실을 절실히 깨닫게 된다.자신의 인생 뿐 아니라 직장에서도 위기를 맞게 된 현성민은 진정한 행복을 찾기 위해 고군분투 하기로 결심한다.불혹의 나이, 아직 늦지 않았다! 연재직행열차","61,004",총 11화,연재 중,#드라마 #2024 연재직행열차 #고자극드라마 #리얼로맨스 #공감 #평범남
746857,무사만리행,운 (글) writerun / 배민기 (그림) ms10000rh,목요웹툰,15세 이용가,"콤모두스 황제와의 혈투 후 3년, 나루는 다시 한번 모든 것을 잃었다.","238,571",총 219화,연재 중,#무협/사극 #성장물 #퓨전사극 #판무 #먼치킨
817246,할배무사와 지존 손녀,신의철 (글) iron / 김명현 (그림) _vipza / 일향(一向) (원작) 371822,목요웹툰,전체연령가,"죽을 날을 앞두고 미련없이 생을 마무리 하려던 순간 덮친 멸문지화!유진산은 홀로 생존한 갓난 손녀 '유설'이 다 자랄 때까지만이라도 살아남기로 결심한다.이미 늙어버린 몸으로 육아와 수련을 병행하며 눈물겨운 사투를 벌이는 동안,어느새 무림지존의 기재를 타고난 손녀는 믿을 수 없이 빠르게 성장해가고 있었다.""걱정마, 할배. 이젠 내가 지켜줄게!""","127,890",총 83화,연재 중,#무협/사극 #정통무협 #모험 #가족 #액션 #성장물 #고인물 #육아물 #먼치킨
823285,기자매,범배 (글/그림) lbb,목요웹툰,12세 이용가,"으스스한 저택엔, 기자매가 산다.'이번주도 모여주어서 이 언니는 기쁘단다.'매주 목요일에 열리는 가족회의에서 언니들은 충격적인 소식을 듣는다.막내에게 남자가 생겼다고? 기가 조금 쎈 언니들과 로맨스 폭주기관차 막내의 시트콤이 시작된다!","190,194",총 47화,연재 중,#개그 #열혈병맛개그 #가족 #일상 #병맛 #가벼운 #미친작화 #짝사랑
808482,게임 속 바바리안으로 살아남기,팀 더 지크 (글) teamthejick / MIDNIGHT STUDIO (그림) MIDNIGHTSTUDIO / 정윤강 (원작) 365339,목요웹툰,15세 이용가,"지금껏 아무도 클리어하지 못한 게임 [던전 앤 스톤]을 9년간 플레이한 끝에 최종 보스 스테이지에 도달한 이한수.그러나 보스 방에 입장함과 동시에, 튜토리얼 완료라는 멘트와 함께 [던전 앤 스톤] 속 바바리안 '비요른 얀델'에 빙의하게 된다.도시에서 부과하는 막대한 세금을 내지 못하면 '하층민'으로 사형당한다.빙의한 사실을 들키면 '악령'이라고 판단되어 살해당한다.살아남을 수 있는 유일한 길은 미궁에 들어가 목숨을 걸고 싸우는 것뿐.9년간 쌓아온 공략법과 무식하게 강한 바바리안의 육체로, 반드시 이 게임에서 살아남겠다!","166,680",총 96화,연재 중,#판타지 #게임 #생존 #액션 #판타지 #지금추천작 #서바이벌 #차원이동
834421,구세라,승 (글) 385139 / 한기쁨 (그림) 385140,목요웹툰,15세 이용가,"전국에서 손꼽히는 문제 학교 강산고의 1짱 ‘구세라’어릴 적 짝사랑하던 하숙생 오빠 ‘이서준’이 강산고로 교생실습을 오게 되고, 문제 학생들에게 온갖 고초를 겪는다.구세라는 짝사랑하는 오빠를 지키기 위해 최악의 문제 학교를 모범 학교로 바꾸기로 결심한다.<참교육> 구세라의 학창시절 이야기!","111,441",총 20화,연재 중,#액션 #학원액션 #개그 #짝사랑 #걸크러시
813563,마도귀환록,글파리 (글) 386562 / MISANG (그림) 369155 / 한유림 (원작) 369156,목요웹툰,15세 이용가,"천마신교의 권력 투쟁을 피해 초야에 은거한 주인공 명운. 하지만 권좌에 뜻을 두지 않는 것만으로는 비극을 피할 수 없었다. 명운은 골육상잔을 행하기 위해 찾아온 천마신교의 교주 명각을 피해 달아나던 중 추살당하고 만다. 그 순간, 죽음을 앞두고 흐려지는 의식 속에서 누군가의 목소리가 들려온다.‘…후회하는가? 다시 싸우길 원하는가?’그 목소리를 끝으로 죽은 줄만 알았던 명운은 다시 눈을 뜨게 되는데….","105,082",총 57화,연재 중,#무협/사극 #소설원작
835809,쓰레기의 법칙,서연 (글/그림) Seoyeon,목요웹툰,15세 이용가,쓰레기 전남친 때문에 강제로 휴학해 3년만에 학교로 복학한 '선이현.'더이상 남자와는 상종하지 않겠다는 마음을 가지고 남은 학교 생활은 조용히 보내고 싶어하는데... 그런 이현의 앞에 전남친보다 더한 쓰레기 '남찬우'가 나타났다! 절대 엮이고 싶지 않아!..계속해서 마주치는 것도 불편한데 심지어 같은 하숙집이라고?!찬우를 밀어내는 이현과 그런 이현을 꽉 잡고 안 놔주는 찬우의아슬아슬한 캠퍼스로맨스!,"113,924",총 12화,연재 중,#로맨스 #설렘폭발 #캠퍼스 #능글남 #소심녀 #순진녀 #로맨스 #러블리
