titleId,title,writers,weekday,upload_day,age_rating,brief_text,interest_count,total_episodes,status,hashtags
823776,토끼 여주의 새엄마가 되었다,박카린 (글/그림)/ 시세Sisse (원작),토요웹툰,토끼 여주의 새엄마가 되었다,전체연령가,죽었다가 살아났더니 결혼식장 그것도 수인국 수장 늑대 공작과의 결혼식장에서 눈을 떴다.<br>소설 속 주인공도 아닌 주인공을 괴롭히는 악녀 글로리아 공주로 태어나버려서 당황스러운데<br>귀엽고 예쁘고 사랑스러운 딸이 있다고? 그것도 토끼라니 귀여움 한도 초과<br>이렇게 귀엽고 사랑스러운 토끼 딸내미와 잘생기고 상냥한 늑대 남편과의 삶이라니 오히려 좋아!<br><br><br><br><br><br><br><br><br>,"60,388",총 29화,연재 중,#로맨스 #결혼생활 #악역이주인공 #가족 #명랑녀 #짐승남 #악녀 #가벼운
826529,죽었는데 왜 집착하세요,베스트프렌드 (글)/ 미카 (그림)/ 한윤설 (원작),토요웹툰,죽었는데 왜 집착하세요,15세 이용가,결혼식 당일 내 연인과 친구가 바람이 났다.<br>두 사람의 배신에 나는 죽었고 다시 눈을 떴을 때는 과거로 회귀했다.<br>이건 신이 내린 축복이니 정당하게 복수할 기회가 주어졌다고 생각했다.<br>하지만……이 회귀가 끝나지 않는다.<br>복수에 실패하면 그들의 배신에 죽었고 복수에 성공하면 사고로 죽고<br>그렇게 몇 번을 죽고 죽고 또 죽기를 반복하던 최후의 죽음에.<br>보고야 만다. 내 모든 죽음이 사고가 아닌 제 3자에 의한 살인이라는 걸.<br>그래서 이번엔 죽은 척 위장하여 모든 걸 버리고 떠났다.<br>끝없이 날 죽이는 이 살인마를 찾아 반드시 복수하기 위하여.<br><br><br><br><br><br><br><br><br>,"87,658",총 23화,연재 중,#로맨스 #시리어스 #서양 #왕족/귀족 #능글남 #집착남 #미스터리 #사연녀
809722,부패의 사제,강선율 (글)/ 보리 (글)/ YU (그림)/ 사다듬 (원작),토요웹툰,부패의 사제,15세 이용가,세계의 공적 부패의 교단의 유일한 사제가 되었다.<br><br><br><br><br><br><br><br>,"81,718",총 57화,연재 중,#판타지 #고인물 #차원이동 #게임판타지 #힘숨찐 #먼치킨 #다크히어로
808994,흑화한 노예남을 길들였다,LICO (글/그림)/ 보랏빛마을 (원작),토요웹툰,흑화한 노예남을 길들였다,15세 이용가,"훗날 검술에 있어 일인자가 되는 남자를 빼돌려 남동생으로 입적시키는 데 성공했다.<br>그는 전생에서 날 죽였던 빌어먹을 약혼자에게서 날 지켜줄 검이 될 터이니.<br>""처음 본 순간부터 지금까지 단 한 번도 당신을 가족이라 생각한 적 없습니다. 사랑하는 내 누님.""<br>내가 동생이라고 거둔 남자는 한 마리 짐승이었다.<br><br><br><br><br><br><br><br><br>","173,086",총 80화,연재 중,#로맨스 #가족 #대형견남 #순정남 #나쁜남자 #요즘핫한추천작 #계략녀 #회귀
783864,전생연분,재아 (글)/ HAE (그림),토요웹툰,전생연분,15세 이용가,'내가 후궁에게 살해당한 조선의 왕비?!'<br>시험을 보다가 갑자기 전생을 떠올리게 된 민주.<br>크게 당황하지만 전생보다 중요한 것은 대입이었기에 애써 마음을 추스른다.<br>하지만 전생의 철천지 원수였던 후궁이 민주를 찾아오고<br>뒤이어 전생에 남편이었던 왕까지 나타나면서 민주의 수험생활은 위기를 맞는데....<br>'전생이고 나발이고 제발 공부 좀 하자!!'<br><br><br><br><br><br><br><br><br>,"246,592",총 125화,연재 중,#로맨스 #과거 #동양 #시대물 #짝사랑남 #집착남 #명랑녀 #짝사랑녀
826667,신이 되겠다,정연호 (글)/ 강구 (그림),토요웹툰,신이 되겠다,15세 이용가,"돈만 주면 무슨 일이든 해결해주는 무당 흥신소를 운영하는 이신 그는 동생을 살리기 위해선 100억이 필요하다.<br>하지만 돈을 마련 할 방법이 도무지 떠오르지 않는데...<br>""인상이 선해 보이세요"" 자신을 길거리에서 포교하려 하는 도쟁이 지율을 보고 아이디어가 하나 떠오른다.<br>그건 바로...그녀가 믿는 사이비 광천교의 교주가 되어 100억을 꿀꺽 하는 것!<br><br><br><br><br><br> 지상최대공모전<br><br>","47,146",총 22화,연재 중,#액션 #사이다 #오컬트판타지 #현대 #참교육 #2023 지상최대공모전 #오컬트
746833,"저무는 해, 시린 눈",MURO (글/그림),토요웹툰,"저무는 해, 시린 눈",전체연령가,북부를 불태운 전쟁 영웅 태양의 마녀 '힐데가르'.<br>마녀에게 부모를 잃은 시린 눈의 북부인 '에르킨'.<br>정체와 복수심을 뒤로 숨긴 채 가까워지는 두 사람.<br>신화와 전쟁 가호와 저주 사랑과 복수 그리고 음모….<br>비극적으로 얽힌 운명 이 여정의 끝에는 무엇이 기다리고 있을까?<br>당신이라면 칼을 거둘 수 있을까?<br><br><br><br><br><br><br><br><br><br>,"167,404",총 193화,연재 중,#드라마 #서양 #마법 #왕족/귀족 #사연남 #무심녀 #능력녀 #로맨스 #사연녀
821378,천 살 연하 황제가 집착한다,이윤희 (글/원작)/ 카라 (그림),토요웹툰,천 살 연하 황제가 집착한다,전체연령가,숲에서 거둔 아름다운 소년 때문에 천 년의 계획이 망가져 버렸다. <br>결국 아리엘은 그 소년을 버렸다. <br>10년 후. 버림 받은 원한을 품은 소년 세드릭이 숲에 쳐들어 온다. <br>그리고 세드릭은 숲을 활활 태우는 불길 속에서 <br>“결혼하자 아리엘.” <br>이라며 청혼했다. <br>아리엘 나이-1000살+@ 직업-대마법사. (특이사항 : 마력 없음) <br>아무래도… 인생 계획을 새로 짜야겠는데?!<br><br><br><br><br><br><br><br><br><br>,"83,974",총 41화,연재 중,#로맨스 #서양 #마법 #왕족/귀족 #집착남 #연하남 #연상녀 #철벽녀 #능력녀
783590,용사참수인,김세래 (글/그림),토요웹툰,용사참수인,15세 이용가,사형집행인으로 용사를 참수하고 은퇴하여 자유인이 된 데닐 패트릭은 한적한 산골에서 무료한 나날을 보낸다.<br>그러던 어느 날 난데없이 딸이라고 찾아온 아이의 등장에 데닐 패트릭의 인생은 산골을 벗어나 전 대륙을 향하게 되는데...<br><br><br><br><br><br><br><br><br>,"69,256",총 121화,연재 중,#판타지 #중세판타지액션 #중세 #서양 #마법 #모험 #액션 #세계관
806265,더 캐슬 - 귀안의 신부,혜용 (글)/ 피칸 (그림)/ 진소예 (원작),토요웹툰,더 캐슬 - 귀안의 신부,15세 이용가,그림 속에 숨어 사는 그림 도깨비를 보고 자란 유연. 왕세자와 딸을 혼인시키기 위해 유연의 눈이 필요하다는 최 회장에게 자신의 엄마를 살리는 조건으로 유연은 왕실을 상대로 한 결혼 사기극에 동참하기로 한다.<br> <br>“왕실 역사상 처음이야. 사기 결혼이라니.”<br><br><br><br><br><br><br><br><br>,"87,963",총 75화,연재 중,#로맨스 #동양풍로맨스 #현대 #동양 #이능력 #결혼생활 #왕족/귀족 #능력녀
826588,눈먼 짐승의 목줄을 쥐었다,위궤양게츠비 (글)/ PPANG (그림)/ 카예 (원작),토요웹툰,눈먼 짐승의 목줄을 쥐었다,전체연령가,전쟁 중 시력을 잃고 나락으로 추락한 제국 최고의 기사 '일레온 클레벤트'<br><br>'로나'는 좌절에 사로잡힌 일레온을 다시 사람 구실하게 만드는 데 성공한다.<br><br>얼마 후 로나는 가족을 찾게 되고 그의 곁을 떠나는데…<br><br>믿을 수 없게도 눈을 뜬 일레온은 그녀를 찾기 위해 제국을 샅샅이 뒤지고 있었다.<br><br>“영애. 우리 어디서 만난 적 없나?”<br><br>“초면입니다. 대공 전하.”<br><br>짐승은 함부로 거두는 거 아니라던데 목줄을 잡고 있던 짐승이 내 목에 기어코 입술을 가져다 대었다.<br><br><br><br><br><br><br><br><br>,"63,046",총 25화,연재 중,#로맨스 #서양 #왕족/귀족 #로맨틱코미디 #로맨스 #낮져밤이 #짐승남 #직진남
827423,나만 최강 초월자,에토 슌지 (글)/ 츠지다 켄타 (그림),토요웹툰,나만 최강 초월자,15세 이용가,"뛰어난 신체 능력과 특수한 능력을 겸비한 ""초월자""가 존재하는 세계.<br>따돌림 속에서 하루하루를 보내던 퇴물 초월자 카미나기 미나토는 어떤 사건으로 인해 곤란에 처하지만 죽음의 문턱에서 각성한다.<br>몸 안에 한때 종말의 위기를 막았던 전설의 초월자 '시조'들이 깃들면서 미나토의 삶이 다른 방향으로 흐르기 시작한다.<br> <br>'신혈의 구세주' 원작자 에토 슌지 작가의 최신작!<br><br><br><br><br><br><br><br><br>","44,968",총 22화,연재 중,#액션 #현대판타지 #액션판타지 #현대 #마법 #아카데미물 #던전물 #해외작품
797844,폭군 남편과 이혼하겠습니다,조사라 (글/그림)/ 오윤하 (원작),토요웹툰,폭군 남편과 이혼하겠습니다,전체연령가,로판소설 속 황후에게 빙의했다. 좋은 거 아니냐고? <br>문제는 이 황후가 간사한 황비에게 밀려서 황제에게 박대당하고 결국 병으로 죽는 조연이라는 것이다.<br>하지만 원작 황후처럼 허무하게 죽을 순 없다. 폭군 남주와 이혼하기 위해서 악녀가 되어야겠다.<br><br><br><br><br><br><br><br><br>,"117,177",총 99화,연재 중,#로맨스 #사이다 #서양 #악역이주인공 #왕족/귀족 #계략남 #다정남 #계략녀
809694,첫사랑은 헤이트,망두 (글/그림),토요웹툰,첫사랑은 헤이트,12세 이용가,선생님이 꿈인 은하는 드디어 교대생이 되었다. <br>그런데 같은 과 동기중에 은하의 첫사랑이자 소꿉친구였던 승민이 있다는 사실을 알게 된다. <br>하지만 승민은 중고등학생 때 일진 출신으로 은하와는 거의 연을 끊은 사이인데<br>그가 조금씩 그녀에게 다가오고 있다?!<br><br><br><br><br><br><br><br>,"180,286",총 74화,연재 중,#로맨스 #리얼로맨스 #감성적인 #설렘폭발 #캠퍼스 #첫사랑 #청춘
812339,괴양이,붉은코끼리 (글/그림),토요웹툰,괴양이,15세 이용가,어느 날 남자는 길에서 죽어가는 새끼 고양이를 발견한다.<br>살아날 가망이 없었지만 지극 정성을 다하여 고양이를 보살폈다.<br>강하게 크라고 카이사르라 이름도 붙여줬다.<br><br>……너무 강해져 버렸다.<br><br><br><br><br><br><br><br><br>,"53,496",총 65화,연재 중,#개그 #열혈병맛개그 #자극적인 #공감 #현대 #병맛 #가벼운 #4차원
830047,남장판 오디션,고하다 (글)/ 윤숲 (그림),토요웹툰,남장판 오디션,전체연령가,'날 남자로 생각한다면 기꺼이 남자가 되겠어!'<br>보이쉬한 외모 때문에 매번 데뷔 조에서 탈락하는 비운의 여자 아이돌 연습생 이초희!<br>마지막 기회라 생각하고 아이돌 오디션 서바이벌 ‘하이틴 유니버스’에 지원했는데... 성별에 문제가 생겼습니다(?)<br>풋풋하고 아슬아슬하게 피어나는 연습생들의 사랑과 우정 이야기!<br><br><br><br>,"12,966",총 10화,연재 중,#드라마 #아이돌 #서바이벌 #아이돌연애
729047,공유몽,주신 (글)/ 유령선 (그림),토요웹툰,공유몽,전체연령가,잠이 들면 또 다른 세계가 펼쳐진다!<br>꿈을 빼앗긴 자들이 모이는 곳 ‘큐브’<br>고유한 능력과 아이템을 부여받은 ‘큐버’<br>존재하지 않았던 일곱 번째 형태의 아이템을 계승한 ‘도시언’의 성장 액션 먼치킨 판타지!<br><br><br><br><br><br><br><br>,"166,740",총 240화,연재 중,#판타지 #이능력 #배틀 #액션 #서바이벌 #세계관 #이능력배틀물 #먼치킨
765470,율리,돌배 (글/그림),토요웹툰,율리,전체연령가,신의 사원의 대도서관 관장인 쿠무치는 한 노예시장에서 율리라는 이름의 아이를 데려온다. <br>사원의 일꾼 대신 율리에게 맡겨진 임무는 이웃나라로 함께 가서 사원의 지도자인 '하늘스승'의 후계자를 찾아 데려오는 것이다. <br>쿠무치와 율리는 신의 사원을 나와 동쪽으로 떠나는 먼 길을 떠난다. <br>두 사람은 여행길에 여러 다양한 사람들을 만나고 여러 나라를 거쳐 여행한다. <br>그리고 그들은 드디어 찾고 있었던 '작은하늘스승'을 만나게 된다.<br><br><br><br><br><br><br><br><br><br>,"72,994",총 71화,연재 중,#드라마 #과거 #동양 #시대물 #신화 #소년물 #모험 #성장물 #세계관
823239,유령의 노래,김문경 (글/그림),토요웹툰,유령의 노래,15세 이용가,어렸을 때부터 환청을 듣는 병을 앓아왔던 노아. <br>어느 날 의문의 살인사건이 일어나고 환청은 범인을 알고 있다며 노아에게 속삭인다.<br>진실을 알 수 없어 혼란스러워하는 그녀의 주변에 이상한 일이 일어나기 시작한다.<br><br><br><br><br><br><br><br><br>,"47,817",총 31화,연재 중,#스릴러 #고자극스릴러 #시리어스 #서양 #미스터리 #미친작화 #범죄 #후회물
786269,마법사가 죽음을 맞이하는 방법,박젶 (글/그림)/ 주은설 (원작),토요웹툰,마법사가 죽음을 맞이하는 방법,12세 이용가,“이제 끝내고 싶어.”<br>사악한 드래곤을 없애야 죽을 수 있다는 저주로 인해 300년이라는 긴 시간을 살아온 대마법사 엔테. <br>마침내 드래곤을 물리치고 안식을 맞이했으나 <br>눈을 뜬 곳은 사후세계가 아닌 휘황찬란한 귀족 저택이었다. <br>더군다나 마법이라곤 로맨스 판타지 소설밖에 모르는 귀족 영애의 몸에 빙의되었는데...<br><br><br><br><br><br><br><br><br>,"90,233",총 106화,연재 중,#판타지 #중세판타지액션 #서양 #마법 #왕족/귀족 #능력녀 #아카데미물 #빙의
814371,시한부 기사가 되었다,김두루미 (글)/ 최윤열 (그림)/ 금의행 (원작),토요웹툰,시한부 기사가 되었다,15세 이용가,시한부의 삶을 살아가는 루이스 크로이드.<br>살기 위해서는 다른 생명을 죽여야 한다.<br><br>똥 밭에서 굴러도 이승이 낫다고 했던가.<br>또 한 번의 기회.<br><br>살아남기 위해서라면 무슨 짓이라도 할 것이다.<br><br><br><br><br><br><br><br><br><br>,"28,653",총 65화,연재 중,#판타지 #시리어스 #중세 #서양 #크리처 #환생 #용사 #액션 #헌터물
819048,이세계 강셰프,양평 (글)/ 이진수 (그림)/ 바나바다 (원작),토요웹툰,이세계 강셰프,12세 이용가,꿈을 좇던 요리사 강태양. <br>어느 날 한순간의 선택으로 그는 모든 것을 잃었다. <br>하지만 일용직을 전전하며 희망 없는 하루하루를 보내던 태양에게 기회가 찾아왔으니. <br>[아우로라 직원 모집 중]<br>단 한 줄의 문장이 그의 모든 것을 바꿔 놓았다!<br><br><br><br><br><br><br><br><br>,"33,778",총 43화,휴재,#판타지 #상태창 #이능력 #크리처 #이세계요리 #가벼운 #성장물 #힐링
826660,육각,권라드 (글/그림),토요웹툰,육각,15세 이용가,돈과 명예 모든 권력의 중심이 되는 '육각'<br>성공만이 답인 세상에서 길을 잃어가는 인간의 군상<br><br><br><br><br><br><br><br>,"18,825",총 23화,연재 중,#액션 #열혈 #배틀 #청춘 #성장물 #서바이벌 #격투기 #스포츠성장
826400,완벽한 계약,뚜솔 (글)/ 태자 (그림)/ 김소희 (원작),토요웹툰,완벽한 계약,전체연령가,완벽한 남자 도준원과 자신의 능력과 매력을 아는 여자 홍주이.<br><br>“연애합시다. 당분간.”<br>“그럼 잘 지켜 주세요. 당분간.”<br>스토커로부터.<br>사랑 빼고 모두 함께하기로 했는데 갈수록 왜 이렇게 거슬리는데? 왜 자꾸 눈에 밟히는데?<br>착각하지 말자 이건 진짜 연애가 아니라니까.<br><br><br><br><br><br><br><br>,"41,359",총 29화,연재 중,#로맨스 #리얼로맨스 #공식미남 #무심남 #능력남 #공식미녀 #명랑녀
829529,어나더급식느와르,김진수 (글/그림),토요웹툰,어나더급식느와르,15세 이용가,싸움으로 학교 순위가 매겨지는 시대.<br>최고 명문고 삼평고등학교를 재학중인 '진형우'는 싸움을 그만두고 전학을 가기로 결심한다.<br>과연 진형우는 자신의 전학을 반대하는 세력을 물리치고 전학을 갈 수 있을것인가?<br><br><br><br><br><br><br><br><br>,"9,397",총 13화,연재 중,#액션 #사이다 #학원액션 #참교육 #병맛 #고인물 #서바이벌 #힘숨찐
824927,만수면 무강리,공현곤 (글/그림),토요웹툰,만수면 무강리,15세 이용가,어리버리하지만 천재적인 두뇌를 소유한 의대 레지던트 ‘동하’는 혼자서 연구한 ‘인간재생산’ 실험에 얼떨결에 성공한다. 그로부터 8년뒤 현재 대한민국은 초고령화와 저출산문제로 국가존폐위기까지 거론되는 상황. 동하는 본인만의 살인수칙을 세우고 인간재생산 실험을 재개하기로 한다. 원활한 재료수급(?)을 위해 노인들로 가득한 시골마을 ‘만수면 무강리’에 8살 아들 감녕과 함께 작은 개인병원을 개업한 동하. 아이러니하게도 국가와 인류를 구하기 위한 살인을 시작한다.<br><br><br><br><br><br><br><br>,"23,884",총 25화,휴재,#스릴러 #고자극스릴러 #자극적인 #미스터리 #범죄 #서스펜스 #다크히어로
780845,사서고생!,몽실 (글/그림),토요웹툰,사서고생!,전체연령가,이름 안은수 나이 23세 대기업 고졸 정규직 4년차 직장인.<br>재미는 없어도 무소식이 희소식인 법. 이대로만 살면 더 바랄 게 없는 일상이었지만 주변 상황들은 그런 은수를 가만히 내버려두지 않고..<br>사서 고생 살아서 고생! 제대로된 어른이 되고 싶은 애어른 안은수의 청춘성장드라마!<br><br><br><br><br><br><br><br>,"61,455",총 135화,연재 중,#드라마 #공감 #현대 #오피스 #청춘 #평범녀 #성장물 #직업드라마
818443,괴물의 순결한 심장,융융멜 (글/그림)/ 임혜 (원작),토요웹툰,괴물의 순결한 심장,전체연령가,바다 깊은 곳 심해를 지나면 나타나는 나라 해국(海國).<br><br>백해국의 왕 '태랑'은 날 때부터 심장이 없어 자신을 사랑하는 여인의 심장을 빼앗아야만 한다.<br><br><br>하지만 저주로 인해 그 어떠한 여인과도 접촉할 수 없는 태랑은 삶을 포기하고 살아가고 있었는데… 하루아침에 살결이 닿아도 멀쩡한 여인 '솔루'가 나타났다?!<br><br>천상천하유아독존 잘난 맛에 살던 태랑에게 갑작스러운 여심 잡기가 시작된다!!<br><br><br><br><br><br><br><br><br>,"59,185",총 51화,연재 중,#로맨스 #동양풍로맨스 #과거 #동양 #무심남 #요즘핫한추천작 #인외존재 #로판
824196,죽여야 산다,은류 (글)/ 김태순 (그림),토요웹툰,죽여야 산다,15세 이용가,사망 후 시한부의 수명을 가진 채 부활하는 시한부활자는 인간을 초월하는 고유의 능력을 얻게 되고 그 능력으로 타인의 수명을 빼앗을 수 있다. <br>21년 전 144명을 죽이고 모든 것을 앗아간 후 종적을 감췄던 최악의 부활자를 잡기 위해 20년을 준비한 복수가 시작된다.<br><br><br><br><br><br><br><br><br>,"15,183",총 28화,연재 중,#액션 #현대 #소년물 #판타지 #성장물 #고인물 #아포칼립스 #헌터물
812156,동그란 그녀와 소심한 그 남자,하야마 이즈미 (글)/ 오카무라 야치요 (그림),토요웹툰,동그란 그녀와 소심한 그 남자,전체연령가,긍정적인 힘으로 살아가자! 당신을 힘나게 해줄 오버 사이즈 여자의 파워풀한 러브 스토리!<br>먹는 것을 너무 좋아해서 어릴 때부터 쭉 플러스 사이즈였던 간호사 마리코.<br>사랑과는 무관한 삶인 줄 알았는데 어느 날 선배의 권유로 참석하게 된 소개팅에서 한 남자와 만나게 된다.<br>게다가 데이트 신청까지?!?! 갑작스런 인기에 당황하는 연애 경험 제로 마리코가 한 행동은...<br><br><br><br><br><br><br><br>,"32,338",총 78화,연재 중,#로맨스 #리얼로맨스 #감성적인 #설렘폭발 #로맨틱코미디 #햇살캐 #해외작품
818811,X의 목줄을 쥐는 법,99C (글)/ 백도 (그림),토요웹툰,X의 목줄을 쥐는 법,12세 이용가,피도 눈물도 없는 상사 '강준후'에게 매일같이 가스라이팅을 당하는 '차연우'. 그녀의 입에서는 '개X끼'라는 욕이 떠나질 않는다. <br>그러던 어느 날 그녀의 욕이 준후를 정말로 ‘개’로 만들어 버린다. 그가 인간으로 돌아올 수 있는 유일한 방법은 연우와 터치 했을 때 뿐! <br>317920번 욕설 끝에 주인님이 되었다.<br><br><br><br><br><br><br><br><br>,"45,206",총 51화,연재 중,#로맨스 #리얼로맨스 #할리퀸 #재벌남 #군림녀 #로맨틱코미디 #재벌 #폭스남
829122,합법적 연재 구역,인멸윤금 (글/그림),토요웹툰,합법적 연재 구역,전체연령가,"기대하던 입사 첫날<br>팀장의 퇴사 권유를 받게 된 신입 PD 김모니.<br><br>""당장 짐싸서 나가십시오! 여긴 조폭이 설립한 웹툰 회사란 말입니다...!""<br><br>그저 신입 놀리기에 진심인 회사라 생각했지만<br>쇠 파이프를 들고 출근 하는 직장 동료를 목격하자 마냥 웃을 수만은 없었다.<br><br>작품과 폭력(?)이 난무하는 웹툰 회사에서<br>과연 우리의 김모니는 오늘도 살아남을 수 있을까?<br><br><br><br><br><br><br><br><br>","7,738",총 14화,연재 중,#개그 #명랑녀 #햇살녀 #성장물 #무해한 #햇살캐 #직업드라마 #4차원
778410,사기캐,후렛샤 (글)/ 레이저 (그림),토요웹툰,사기캐,전체연령가,천사와 악마사이에서 태어난 하이브리드<br>그 중에서도 최고의 혈통을 가진 그랜드 하이브리드는<br>각성하는 순간 우주를 날려버릴 수 있는 힘을 가졌다는<br>전설로 내려오는 “사기캐”라는 존재가 된다.<br><br>소박하고 평범한 삶만을 목표로 하던 '재익'의 바람과는 다르게<br>마침내 천사와 악마가 궁극의 사기캐 재익에게 찾아와<br>그를 자신들의 편으로 만들기위한 전략을 펼친다.<br><br>과연 재익은 천사로 각성될 것인가 악마로 각성될 것인가!<br><br><br><br><br><br><br><br><br>,"41,866",총 50화,연재 중,#액션 #사이다 #판타지개그 #신화 #판타지 #병맛 #개그 #요즘핫한추천작
826530,소마소응,예조 (글/그림),토요웹툰,소마소응,12세 이용가,누구에게나 사랑받는 우등생 ‘은호’와 그에게 열등감을 느끼는 전학생 ‘예봄’.<br>꿈 없이 삭막한 삶을 살아가던 예봄은 뒤늦게 은호의 사인(死因)을 알게 된다.<br>후회와 함께 돌아간 열여덟 다시 마주한 너. 무엇이 그토록 완벽했던 소년을 죽음으로 내몬 것일까?<br>소녀는 비로소 소년의 이야기를 들을 준비가 되었다.<br><br><br><br><br><br> 지상최대공모전<br><br>,"48,211",총 23화,연재 중,#로맨스 #감성적인 #청춘 #사연남 #성장물 #2022 지상최대공모전 #다정남
814832,솔직하게 말해줘!,재희 (글/그림),토요웹툰,솔직하게 말해줘!,12세 이용가,'우리는 말할 때 어떤 '필터'를 쓸까?'<br>소심한 성격탓에 늘 속내를 숨기고 살던 대학생 고담이는 어느날 길에서 쓰러진 뒤 잠적한다. 1년 뒤 다시 나타난 그녀.<br>자신이 '레일리 증후군'이라는 희소병에 걸렸다는 소식을 알리게 되는데..<br>뭐? 속마음이 튀어나오는 병이라고?<br>말로써 상처주기도 위로받기도 하며 성장하는 필터없는 그녀의 좌충우돌 청춘기<br><br><br><br><br><br><br><br><br>,"37,930",총 63화,연재 중,#드라마 #사이다 #감성적인 #공감 #평범녀 #다정녀 #다정남 #청춘로맨스
814595,너에게로 중독,무멘 (글)/ 태양 (그림)/ 안테 (원작),토요웹툰,너에게로 중독,15세 이용가,가로등 불빛이 꺼지던 밤 어둠에 스며든 낮은 목소리가 들려온다.<br><br>“저기요.” 고개를 돌린 세아의 시야를 맹렬히 긁으며 나타난 남자의 얼굴. 10년 전 죽은 줄로만 알았던 사랑하는 남자가 살아 돌아왔다. 안겨오는 거대한 몸 남자로 변한 체향.<br><br>“누나 집에 들여 보내줘.”<br><br>자신을 찾아온 열다섯 소년이 아닌 스물다섯 살의 도현과 만나게 된 세아는 떨어져 있던 시간 동안 달라진 도현에게 숨겨진 비밀을 하나씩 알게 되는데…….<br><br><br><br><br><br><br><br><br>,"86,131",총 55화,휴재,#로맨스 #이능력 #공식미남 #집착남 #공식미녀 #미스터리 #사연녀 #세계관
813329,연애 생각은 없지만,서울소 (글/그림),토요웹툰,연애 생각은 없지만,15세 이용가,“심플하게 살래요.”<br>늘 하던 대로 살고 싶은 도희 혼자가 '좋아요'하는 직장동료 동이<br>오피스에서 연애 생각은 없지만.. 그럴 생각은 없지만?<br>자꾸 자꾸 마주치는 두 사람의 내밀함 속으로 초대합니다. <연애 생각은 없지만><br><br><br><br><br><br><br><br>,"47,209",총 42화,연재 중,#로맨스 #리얼로맨스 #다정남 #폭스남 #로맨스코미디 #직진남 #인플루언서
819506,이매망량,관절 (글/그림),토요웹툰,이매망량,15세 이용가,사람을 해치는 악귀 이매망량이 본격적으로 활개를 펼치기 시작한 조선 전 국토 곳곳에 고통과 신음이 끊이질 않는다.<br><br><br><br><br><br><br><br><br>,"6,738",총 48화,연재 중,#액션 #오컬트판타지 #동양 #신화 #크리처 #액션 #성장물 #오컬트
824028,205호 고은혜,김송파 (글/그림),토요웹툰,205호 고은혜,15세 이용가,그저 205호라는 이름의 킬러로 살아가다가<br>어느 날 친형처럼 따르던 204호형을 자기 손으로 죽이라는 주인아줌마의 명령을 따르게 된다. <br>후회에 잠겨있던 어느 날 아줌마의 딸 고은혜가 204호에 이사 오고 고은혜는 205호에게 함께 주인아줌마를 죽이자 제안하는데..<br><br><br><br> 지상최대공모전<br><br><br><br>,"18,963",총 28화,연재 중,#액션 #자극적인 #시리어스 #2022 지상최대공모전 #서스펜스 #복수극 #걸크러시
822203,수호소녀,엠제이 (글/그림),토요웹툰,수호소녀,15세 이용가,불사의 몸을 지닌 고등학교 1학년 천소영은 같은 반 인기남 류희재를 좋아한다.<br>어째서인지 자꾸 죽을 위기에 처하는 희재를 구하기 위해 소영은 몸을 던진다.<br>구해주고 지켜지는 두 사람의 관계 속에 묘한 싹이 자라나기 시작하는데.. 과연 그들의 목숨과 운명은?!<br><br><br><br><br><br><br><br><br>,"28,724",총 36화,연재 중,#로맨스 #이능력 #소년물 #햇살남 #미스터리 #성장물 #햇살캐 #학원로맨스
802819,궤도의 아이들,나윤희 (글)/ 구김 (그림),토요웹툰,궤도의 아이들,12세 이용가,"""누나에게서는 빛이 나는 것 같아. <br>너에게마저 누나는 그런 존재일까?"" <br>어딜 가나 모두의 주목을 받는 남매 류빈과 류성. <br>그러나 빈에게는 비밀이 있었는데 그것은 동급생인 영인을 짝사랑하고 있다는 것. <br>누나인 빈에게 남모를 열등감을 품고 있던 남동생 성은 <br>수더분하고 조용한 소녀 영인에게 접근하기 시작한다. <br>어른이 되어가는 세 명의 아이들과 <br>조금은 요란한 그들의 성장담.<br><br><br><br><br><br><br><br><br><br>","33,489",총 86화,연재 중,#드라마 #우정 #가족 #청춘 #공식미남 #짝사랑남 #계략남 #햇살녀 #소심녀
828310,한판,백시우 (글/그림),토요웹툰,한판,15세 이용가,나약하게 살아온 연우.<br>고등학교에 입학해 새로운 출발을 하고 싶었지만 마음처럼 되지 않던 차 <br>옆자리 승권을 만난 것을 계기로 하랑고등학교 유도부 <한판>에 들어가 삶이 180도 뒤집히게 된다.<br>연우의 좌충우돌 유도 한판승부가 시작된다.<br>우리 함께 날아오르자!!<br><br><br><br><br><br><br><br><br><br>,"6,975",총 17화,연재 중,#스포츠 #우정 #라이벌 #청춘 #스포츠 #일상 #액션 #학원물 #성장드라마
814039,데이팅 캣,모하 (글/그림),토요웹툰,데이팅 캣,15세 이용가,잘나가는 고딩 인플루언서 양아린 사실은 데이팅앱 인기녀 냥이?!<br>아린은 예쁜 미모 명품 옷과 악세사리를 자랑하며 큰 인기를 얻고 있지만<br>사실 어려운 집안 형편 때문에 남몰래 데이트 알바를 하며 품위 유지를 하고 있다.<br>어느 날 같은 학교 남학생이 손님으로 나와 도망치게 되는데..!<br>그 날 이후 익명의 누군가로부터 협박 DM이 도착한다.<br><br><br><br>,"36,369",총 47화,연재 중,#로맨스 #하이틴 #학원로맨스 #인플루언서
